tweet_id,replies_count,retweets_count,likes_count,target,label,confidence_score
1443402072435707904,0,0,0,0,non-depressed,1
1443415043345944320,3,0,16,0,non-depressed,1
1443415809423028224,0,0,1,1,mild,0.659
1443439404404649984,0,0,1,2,moderate,0.67
1443446312028884736,0,0,1,2,moderate,1
1443459641262870528,0,0,1,0,non-depressed,0.659
1443461393521459200,1,1,1,0,non-depressed,0.671
1.44349E+18,1,0,1,0,non-depressed,1
1443489002301001728,0,0,0,1,mild,0.667
1443496736081727488,7,4,27,0,non-depressed,1
1443517319951552512,0,0,2,0,non-depressed,1
1443520306191106048,1,0,4,1,mild,0.651
1443537078445346816,0,0,1,1,mild,0.655
1443548685422497536,1,0,0,1,mild,0.663
1443594389868142336,1,0,1,0,non-depressed,1
1443595743030353920,1,0,7,1,mild,0.67
1443600785120501504,1,0,0,0,non-depressed,1
1443609056682205184,0,0,5,0,non-depressed,1
1443624328856285184,0,0,0,1,mild,0.663
1443624865601310720,0,0,0,0,non-depressed,1
1443635789980647424,1,0,3,0,non-depressed,0.667
1443638869480509440,2,0,8,1,mild,0.659
1443646439859662848,0,2,2,0,non-depressed,1
1443667479260192768,0,0,6,1,mild,1
1443670103430684672,0,1,2,1,mild,0.659
1445415117747798016,0,0,0,0,non-depressed,0.67
1443691291800391680,0,0,3,0,non-depressed,1
1443698208497180672,1,0,1,0,non-depressed,1
1443701757759078400,1,0,0,0,non-depressed,1
1443711963771637504,2,0,5,2,moderate,1
1443727520109510656,0,0,0,0,non-depressed,0.674
1443733346052460288,0,0,0,1,mild,1
1443733447827202048,0,0,1,0,non-depressed,1
1443736464710320128,1,0,1,2,moderate,0.663
1443743611611406336,1,0,0,1,mild,0.663
1443746858468364288,1,0,4,0,non-depressed,1
1443756865993809920,0,0,2,0,non-depressed,0.667
1443758359824330752,3,1,51,0,non-depressed,0.667
1443767555408211968,13,0,15,2,moderate,0.667
1443778243111358464,0,0,1,0,non-depressed,0.686
1443787925662043904,1,0,2,3,severe,0.67
1443837245035851776,0,1,2,1,mild,0.659
1443874742889598976,0,0,0,2,moderate,1
1443932607197196288,1,0,0,1,mild,0.667
1443955709217886208,1,0,0,2,moderate,0.682
1443963331140849664,1,0,5,0,non-depressed,0.647
1443968952502153216,0,0,0,0,non-depressed,1
1443971608532733952,0,0,1,0,non-depressed,1
1443993961291558912,0,0,0,0,non-depressed,1
1443997653952565248,0,0,0,0,non-depressed,0.67
1443998671012613888,2,0,4,3,severe,1
1444002247143137280,1,0,0,2,moderate,0.663
1444003973267066880,1,0,0,0,non-depressed,0.674
1444004789130600448,0,0,2,0,non-depressed,1
1444008428536487936,1,0,3,0,non-depressed,0.659
1444018479930224640,1,0,0,0,non-depressed,0.667
1444019627810443264,0,0,1,2,moderate,1
1444020011706851328,0,0,6,0,non-depressed,1
1444027577799254016,1,0,0,2,moderate,1
1444032748960714752,0,0,4,0,non-depressed,1
1444050935995584512,5,0,9,1,mild,0.663
1444054674491981824,0,0,0,0,non-depressed,1
1444055160272166912,0,0,2,0,non-depressed,1
1444055244091109120,0,0,0,1,mild,0.674
1444058875850895104,0,0,0,0,non-depressed,1
1444069161752317952,1,0,0,0,non-depressed,1
1444085720449159168,1,0,0,2,moderate,0.651
1444090454618820608,0,0,2,0,non-depressed,0.674
1444102973773139968,0,0,0,0,non-depressed,1
1444139763317948416,1,0,0,1,mild,0.67
1444151181417369600,10,0,20,1,mild,1
1444161459567595520,4,6,38,0,non-depressed,1
1.44417E+18,0,2,2,0,non-depressed,1
1444181211321077504,0,1,1,0,non-depressed,1
1444193480352272384,0,0,0,0,non-depressed,0.67
1444198872469983232,1,0,5,2,moderate,0.663
1444203217567379456,1,0,1,0,non-depressed,1
1444212989331116032,1,0,2,0,non-depressed,0.674
1444217555464462336,1,8,3,0,non-depressed,1
1444218045849767936,1,0,2,0,non-depressed,0.67
1444234777150754816,6,3,29,0,non-depressed,0.674
1445415117747798016,0,0,0,0,non-depressed,0.667
1444252476350337024,1,0,2,2,moderate,0.667
1444258907145191424,1,0,2,0,non-depressed,0.655
1444259495153111040,0,0,2,0,non-depressed,1
1444272373734297600,0,0,2,0,non-depressed,1
1444277247553191936,0,2,8,0,non-depressed,1
1444289269699432448,0,0,0,0,non-depressed,0.667
1444293095730864128,0,0,2,0,non-depressed,1
1444294857095147520,1,0,1,0,non-depressed,0.674
1444296812010131456,0,0,3,0,non-depressed,0.679
1444301649711968256,0,0,1,0,non-depressed,1
1444302057930772480,2,0,1,0,non-depressed,0.682
1444304961374928896,0,1,2,1,mild,0.667
1444307417311760384,1,0,1,0,non-depressed,1
1444307654952820736,2,0,13,0,non-depressed,1
1444314116533915648,1,0,1,0,non-depressed,1
1444315164506050304,0,0,1,0,non-depressed,1
1444315233091215104,0,0,0,0,non-depressed,1
1444315564386648064,1,0,7,0,non-depressed,1
1444315633240264704,0,0,0,0,non-depressed,1
1444318532200718336,0,0,3,0,non-depressed,0.663
1444323112305274880,0,0,0,1,mild,0.67
1444326109856870400,1,0,32,0,non-depressed,1
1444329323146715136,0,0,1,0,non-depressed,1
1444331747030683648,0,0,1,0,non-depressed,1
1444339038127804416,0,0,0,2,moderate,0.67
1444341098101436416,2,1,3,0,non-depressed,1
1444344087805575168,1,0,0,0,non-depressed,1
1444344722097573888,1,0,0,0,non-depressed,0.659
1444344836220411904,0,0,0,2,moderate,0.659
1444346690392231936,0,0,4,0,non-depressed,1
1444351397206573056,0,0,0,2,moderate,0.674
1444356625758707712,1,0,0,2,moderate,0.655
1444360166410002432,0,0,0,0,non-depressed,1
1444364204643950592,0,0,0,0,non-depressed,0.663
1444387409878151168,1,0,0,0,non-depressed,1
1444388783919669248,0,0,0,0,non-depressed,1
1444395545691365120,0,0,0,1,mild,0.659
1444399299278872320,0,0,1,0,non-depressed,1
1444408889135435520,0,0,0,2,moderate,1
1444415332639256320,0,0,1,0,non-depressed,1
1444420204696571904,0,0,1,0,non-depressed,1
1444431519313956864,0,0,1,1,mild,0.663
1444435132006354688,0,0,1,0,non-depressed,1
1444438789485694720,1,0,1,0,non-depressed,0.678
1444440779565457408,1,0,0,0,non-depressed,0.682
1444444561191936000,0,0,2,0,non-depressed,1
1444449193528016896,0,0,0,0,non-depressed,1
1444450952409387008,4,0,6,1,mild,0.663
1444458013436178432,3,0,14,0,non-depressed,1
1444459752008867840,11,0,15,2,moderate,1
1444462035266248704,1,1,1,1,mild,0.667
1444470584029720320,0,0,1,0,non-depressed,1
1444472580065435648,1,0,1,0,non-depressed,1
1444472631336452096,0,0,1,0,non-depressed,1
1444476836684120064,2,0,15,0,non-depressed,0.67
1444477315854053120,0,0,0,0,non-depressed,1
1444486267098390528,1,0,1,0,non-depressed,1
1444490554864193536,1,0,1,0,non-depressed,1
1444496844680224768,0,0,1,0,non-depressed,0.659
1444507067188920320,1,0,0,0,non-depressed,1
1444507164337328128,1,0,0,0,non-depressed,1
1444512697962409984,0,0,1,0,non-depressed,0.674
1444519497713405952,57,0,45,0,non-depressed,0.682
1444523526686326784,1,0,16,0,non-depressed,1
1444525315498262528,0,0,1,0,non-depressed,1
1444538102911930368,0,0,0,0,non-depressed,1
1444541645303681024,1,0,0,0,non-depressed,0.686
1444546619924520704,0,0,0,0,non-depressed,0.663
1444548625204449280,1,0,0,0,non-depressed,1
1444550471532822528,0,0,0,0,non-depressed,1
1444552255076802304,0,1,6,0,non-depressed,1
1444555327962337280,1,0,0,0,non-depressed,1
1444557076261335040,0,0,4,3,severe,0.667
1444582084215980032,0,0,1,0,non-depressed,1
1444592817775382528,1,0,0,3,severe,0.674
1444593959221743616,1,0,0,0,non-depressed,1
1444601171235069952,2,0,8,2,moderate,0.667
1444605688878178304,1,0,2,0,non-depressed,1
1445415117747798016,0,0,0,0,non-depressed,0.667
1444616878870126336,0,0,0,3,severe,0.67
1444625430410039296,3,0,4,3,severe,1
1444627854960967680,0,0,3,0,non-depressed,0.667
1444640610674216704,0,0,3,1,mild,1
1444642325871820800,0,1,0,0,non-depressed,1
1444644756324331520,0,0,0,2,moderate,0.655
1444645156767125504,1,0,0,2,moderate,1
1444646234204016640,0,0,5,0,non-depressed,1
1444655328919003136,2,2,40,0,non-depressed,0.674
1444656602989092864,3,1,10,2,moderate,1
1444663167385149440,10,440,1416,0,non-depressed,1
1444665562559225856,0,0,1,0,non-depressed,0.678
1444665800145653504,0,0,1,0,non-depressed,0.667
1444671639799545856,0,0,1,0,non-depressed,0.67
1444672381650411520,4,0,10,1,mild,0.663
1444677023109193728,1,0,0,0,non-depressed,1
1445265024621109248,0,0,0,0,non-depressed,1
1444678208507551488,2,0,14,1,mild,0.663
1444679990445056000,1,0,2,1,mild,0.659
1444681790778593280,1,0,0,0,non-depressed,1
1444681994579763200,0,2,8,0,non-depressed,0.667
1444682820346019840,5,24,659,0,non-depressed,1
1444685646862372864,0,0,0,0,non-depressed,1
1444688022755237888,0,0,1,1,mild,0.678
1444690405002448896,1,1,8,1,mild,0.663
1444691117883019264,1,0,3,0,non-depressed,1
1444695313382612992,0,0,0,1,mild,0.674
1444696500668358656,1,0,9,0,non-depressed,0.686
1444697282088157184,2,0,3,0,non-depressed,1
1444701362399457280,1,0,0,2,moderate,1
1444701440069541888,1,0,0,0,non-depressed,1
1444702947615641600,0,0,0,0,non-depressed,1
1444703933599977472,0,0,2,0,non-depressed,1
1444704636787638272,0,0,2,0,non-depressed,1
1444705093518085888,4,0,12,0,non-depressed,1
1444707116237959168,1,2,12,0,non-depressed,1
1444707953714601984,1,0,1,0,non-depressed,1
1444716035454627840,0,0,2,0,non-depressed,1
1444717213764620288,0,0,0,0,non-depressed,1
1444720448894390272,28,3,100,1,mild,0.667
1444722984078299136,1,0,3,0,non-depressed,1
1444723596291723264,2,2,20,1,mild,1
1444724825683988480,0,0,0,0,non-depressed,1
1444725486576226304,0,0,4,0,non-depressed,1
1444726428923224064,0,0,3,0,non-depressed,1
1444726524654010368,1,0,0,0,non-depressed,0.659
1444728603883843584,1,0,3,0,non-depressed,0.674
1444729078863515648,0,1,1,0,non-depressed,1
1444731092829868032,0,0,0,0,non-depressed,1
1444737047046942720,1,0,1,0,non-depressed,0.667
1444739247496433664,0,0,0,0,non-depressed,1
1444741137546285056,2,0,4,2,moderate,0.667
1444743699158736896,1,0,0,1,mild,0.67
1444746546508013568,0,0,0,0,non-depressed,0.682
1444747442407227136,1,0,0,2,moderate,0.659
1444748235067871232,0,0,0,1,mild,0.674
1444748974544596736,1,0,1,0,non-depressed,0.678
1444750301588860928,1,0,2,0,non-depressed,0.651
1444752045299445504,0,0,1,0,non-depressed,1
1444754026092977920,1,0,2,0,non-depressed,1
1444754253709467648,1,0,0,0,non-depressed,1
1444754514372931584,4,0,2,0,non-depressed,0.678
1444756621377294336,0,1,4,0,non-depressed,1
1444758330581397504,0,1,2,0,non-depressed,1
1444758693380182016,0,0,0,0,non-depressed,0.67
1444759214333825024,1,0,0,0,non-depressed,1
1444759270709288704,2,0,1,0,non-depressed,0.667
1444759985045614336,1,0,0,0,non-depressed,0.67
1444762793706672128,0,0,1,0,non-depressed,1
1444763038809210880,0,0,0,1,mild,0.655
1444765717077893120,0,0,0,0,non-depressed,0.667
1444769390864617472,0,0,0,0,non-depressed,0.667
1444773695529136128,7,0,17,1,mild,0.667
1444774370174541824,0,0,0,0,non-depressed,1
1444775618885849088,0,0,1,0,non-depressed,1
1444777054499713024,0,0,0,0,non-depressed,1
1444780481925558272,5,0,17,0,non-depressed,1
1444781136186646528,1,0,1,1,mild,0.667
1444783236870197248,0,0,1,0,non-depressed,1
1444787061261807616,1,1,6,0,non-depressed,1
1444788136416923648,2,0,9,0,non-depressed,0.686
1444788161704497152,1,1,3,0,non-depressed,0.67
1444789605975351296,1,0,1,0,non-depressed,1
1444789652863414272,0,0,2,0,non-depressed,1
1444795076769579008,1,0,5,0,non-depressed,1
1444796128264798208,1,0,1,0,non-depressed,0.667
1444798098694447104,0,0,2,0,non-depressed,0.679
1444798628309225472,1,0,1,0,non-depressed,1
1444799822444183552,0,0,0,1,mild,0.682
1444801089937739520,1,0,4,0,non-depressed,1
1444801177309306880,1,0,0,0,non-depressed,1
1444801244049063936,1,0,4,0,non-depressed,0.659
1444801280258592768,0,0,2,0,non-depressed,1
1444803386591875072,0,0,0,0,non-depressed,1
1444804082326179840,0,1,6,1,mild,0.67
1444804478679621632,0,0,0,0,non-depressed,1
1444805245977174016,0,0,6,0,non-depressed,0.655
1444805337408675840,0,0,5,0,non-depressed,0.667
1444806547310272512,1,0,5,0,non-depressed,1
1444806768073265152,0,0,1,0,non-depressed,0.663
1444806787366998016,1,0,1,1,mild,0.682
1444807498842705920,0,0,0,0,non-depressed,0.682
1444807546599051264,0,0,0,0,non-depressed,0.67
1444808351003594752,0,0,0,1,mild,0.678
1444808766109601536,0,0,0,1,mild,0.678
1444808779602747136,0,0,3,0,non-depressed,1
1444808877925617664,1,0,1,0,non-depressed,1
1444809029696512000,0,0,2,0,non-depressed,1
1.44481E+18,3,0,3,0,non-depressed,0.667
1444810347664261120,0,0,1,0,non-depressed,1
1444810682407473152,1,0,1,0,non-depressed,0.667
1444810817698947072,0,0,0,0,non-depressed,1
1445596015826927616,0,0,13,0,non-depressed,1
1444810888217829120,0,0,1,0,non-depressed,1
1444810896128237568,0,0,0,1,mild,0.663
1444811559893704704,0,0,1,0,non-depressed,1
1444812111327211520,1,0,0,0,non-depressed,0.667
1444812547325054720,0,0,2,0,non-depressed,1
1444812604472537088,1,0,0,0,non-depressed,1
1444813196787798016,0,0,0,0,non-depressed,0.674
1444813262923591680,1,3,10,0,non-depressed,0.663
1444814185678901248,0,0,0,0,non-depressed,1
1444814375072718848,0,0,0,0,non-depressed,1
1444814950719963136,1,0,0,0,non-depressed,1
1444816301256585216,1,0,0,0,non-depressed,1
1444816395473195008,1,0,1,0,non-depressed,1
1444816614654980096,1,0,1,0,non-depressed,0.69
1444816751389118464,1,0,2,1,mild,0.659
1444816989101383680,1,0,1,2,moderate,0.667
1444817596331798528,1,0,0,0,non-depressed,1
1444817634814357504,0,0,1,0,non-depressed,1
1444817643630903296,2,0,3,2,moderate,0.67
1444819070851948288,1,0,0,0,non-depressed,1
1444819188946767872,0,0,2,3,severe,0.659
1444819852468924416,2,0,42,0,non-depressed,1
1444819914330681088,0,0,0,0,non-depressed,1
1444820081922514688,2,0,0,0,non-depressed,0.674
1444821368986611712,1,0,0,0,non-depressed,0.667
1444821467594690304,0,0,4,0,non-depressed,0.67
1444821553900756736,0,0,1,2,moderate,0.663
1444821573467258880,0,0,0,1,mild,0.667
1444821681277526016,0,1,1,1,mild,0.663
1444821693067710464,1,0,2,0,non-depressed,1
1444823229013528320,0,0,0,0,non-depressed,0.682
1444823354758860800,0,0,0,0,non-depressed,1
1444823563614183424,0,0,0,0,non-depressed,1
1444824307109072896,0,0,0,0,non-depressed,0.663
1444824823511744512,0,0,0,0,non-depressed,0.682
1444825138000695296,0,0,0,2,moderate,0.651
1444825229956632320,1,0,1,0,non-depressed,1
1444825635487031296,1,0,1,0,non-depressed,1
1444825916627107840,0,0,1,0,non-depressed,1
1444826895565082624,3,0,13,0,non-depressed,0.678
1444827759474323456,0,0,0,0,non-depressed,1
1444828238468063232,1,0,0,0,non-depressed,0.679
1444828426725117952,1,0,3,0,non-depressed,0.667
1444828527103254528,0,0,0,1,mild,0.651
1444828586456731648,2,0,4,0,non-depressed,1
1444828714982912000,0,0,1,0,non-depressed,1
1444828983632219904,1,0,2,0,non-depressed,1
1444829187320303616,0,0,0,0,non-depressed,0.678
1444829293813567488,0,0,3,0,non-depressed,1
1444829415859384320,4,0,10,1,mild,0.663
1444829436042379264,0,2,11,0,non-depressed,1
1444830694258008064,1,0,4,0,non-depressed,1
1444830948407742464,0,0,0,0,non-depressed,1
1444831523836887040,2,0,3,0,non-depressed,1
1444831638022762496,1,0,1,1,mild,0.678
1444832015413612288,0,0,1,1,mild,0.682
1444832902357921536,0,0,0,0,non-depressed,1
1444834458297843712,1,0,0,0,non-depressed,0.67
1444834563872763904,0,0,0,1,mild,0.667
1444834662363193088,0,0,7,0,non-depressed,0.67
1444835668006407936,0,0,0,0,non-depressed,1
1444836172874801152,0,0,0,1,mild,1
1444836440031080448,0,0,19,0,non-depressed,0.667
1446218341362851840,0,0,0,0,non-depressed,1
1444836796316147712,6,4,20,0,non-depressed,1
1444837773286916096,0,0,0,1,mild,0.659
1444837982016520192,3,1,6,0,non-depressed,0.651
1444838734705266688,1,0,0,1,mild,0.674
1444838882680393728,0,1,6,0,non-depressed,1
1444839157864574720,0,0,2,1,mild,0.659
1444839352299769856,1,0,3,0,non-depressed,1
1444839362705854464,1,2,4,0,non-depressed,0.659
1444839902458306304,0,0,1,1,mild,0.663
1444840091092877312,0,0,0,2,moderate,1
1444840263323734016,0,0,0,0,non-depressed,0.663
1444840838685552640,0,0,0,0,non-depressed,1
1444841734735863808,0,0,0,1,mild,0.659
1444842584535404288,1,1,2,0,non-depressed,1
1444842794212675584,1,0,7,0,non-depressed,1
1444843085293240320,1,0,1,1,mild,0.663
1444843097976889088,0,0,7,0,non-depressed,1
1444843581852749824,0,16,71,0,non-depressed,1
1444844466733469696,2,1,2,0,non-depressed,0.659
1444844481015070720,0,0,1,0,non-depressed,1
1444844588976328704,0,0,1,0,non-depressed,1
1444845296572317696,0,0,0,0,non-depressed,1
1444845406387589120,3,3,34,0,non-depressed,1
1444845517641502720,0,0,0,2,moderate,0.659
1444845613107924736,0,0,1,1,mild,0.663
1444845773988843520,1,0,0,1,mild,0.667
1444845790065790720,0,1,69,0,non-depressed,1
1444846062670336000,0,0,1,1,mild,0.663
1444846167809003520,0,0,0,0,non-depressed,1
1444846375469035520,9,0,11,0,non-depressed,1
1444847392403169280,1,0,1,1,mild,0.674
1444847825100156928,0,0,0,1,mild,0.667
1444848164813561856,1,0,4,1,mild,1
1444848299048161280,0,0,0,0,non-depressed,1
1444848632038035456,0,1,12,0,non-depressed,1
1444848698371059712,1,0,1,0,non-depressed,0.67
1444849049941782528,0,0,0,3,severe,0.655
1444849537345114112,0,1,1,2,moderate,0.659
1444849813753847808,1,0,1,0,non-depressed,0.667
1444850099062968320,0,1,0,0,non-depressed,1
1444850632645648384,2,1,5,0,non-depressed,1
1444850819661242368,1,0,2,1,mild,0.663
1444851560945758208,0,0,0,2,moderate,0.678
1444852427174387712,1,0,2,1,mild,0.667
1444852637174804480,1,0,0,0,non-depressed,0.67
1444853173626179584,0,0,9,1,mild,0.674
1444853423807991808,1,0,5,1,mild,1
1444854177423925248,0,0,1,0,non-depressed,1
1444854553636048896,0,0,1,1,mild,0.667
1444854681738620928,4,1,21,1,mild,0.663
1444855076313501696,0,0,1,0,non-depressed,0.651
1444857577733562368,0,0,3,0,non-depressed,1
1444857694695854080,0,0,1,0,non-depressed,1
1444857874157502464,0,0,0,1,mild,0.67
1444857972862107648,15,1,34,1,mild,0.686
1444858413444370432,0,0,1,1,mild,0.651
1444858456385724416,0,0,0,0,non-depressed,0.663
1444859077549596672,0,0,0,0,non-depressed,1
1444859158126268416,0,0,2,1,mild,1
1444859401622277888,0,0,0,1,mild,0.659
1444860359693807616,0,0,3,1,mild,0.682
1444860787479154688,0,0,2,1,mild,1
1444861217521213440,0,0,0,0,non-depressed,1
1444861509729935104,0,0,0,0,non-depressed,1
1444861620509822720,0,0,1,0,non-depressed,1
1444861758347354112,1,0,0,2,moderate,0.667
1444863175560769536,2,0,10,0,non-depressed,1
1444863484227768320,0,0,5,0,non-depressed,0.663
1444863790554628096,1,0,3,1,mild,0.674
1444864135561302016,0,0,0,0,non-depressed,1
1444864573736202240,0,0,2,0,non-depressed,1
1444865543211679488,0,0,0,1,mild,0.647
1444865696274554880,1,0,1,0,non-depressed,1
1444865891926163456,0,0,1,2,moderate,0.651
1444866248932745216,2,2,12,0,non-depressed,1
1444866260446035968,0,0,3,0,non-depressed,1
1444867503067316224,1,0,1,0,non-depressed,1
1444869326129958912,0,0,16,0,non-depressed,1
1444869861931462656,0,0,0,0,non-depressed,1
1444870407081930752,0,0,0,0,non-depressed,1
1444870487788728320,2,0,1,2,moderate,0.67
1444870504167391232,2,0,1,0,non-depressed,0.667
1444870524333666304,1,0,0,0,non-depressed,1
1444870916685680640,0,0,0,0,non-depressed,1
1444871136102125568,11,8,18,2,moderate,0.659
1444871139357040640,1,0,0,3,severe,1
1444871767718235904,0,0,0,0,non-depressed,0.663
1447606417649594368,0,0,0,1,mild,1
1444873950207660032,0,0,0,1,mild,1
1444874170546917120,0,0,1,0,non-depressed,0.667
1444874292928389120,1,0,0,0,non-depressed,1
1444874465016524800,0,0,0,0,non-depressed,0.67
1444874665512538112,0,0,0,0,non-depressed,1
1444874886371938304,0,0,1,0,non-depressed,1
1444875282947579904,0,0,0,0,non-depressed,0.67
1444876123742031872,2,0,3,0,non-depressed,0.651
1444876344723132416,0,0,2,1,mild,0.667
1444876705525551104,0,0,1,3,severe,0.659
1444877004625563648,0,0,0,0,non-depressed,1
1446569513726746624,1,0,0,3,severe,1
1444878695316004864,1,0,0,0,non-depressed,0.667
1444878722155360256,0,0,1,0,non-depressed,0.667
1444878796620894208,1,0,7,0,non-depressed,1
1444880394105630720,0,0,5,0,non-depressed,1
1444880751124566016,0,0,0,1,mild,0.67
1444880755176394752,1,1,3,0,non-depressed,1
1444880781449601024,0,0,1,1,mild,0.67
1444880825003266048,0,0,1,2,moderate,1
1444882853943255040,0,0,0,0,non-depressed,1
1444882942161874688,0,0,12,1,mild,0.655
1444883561832669184,0,0,9,2,moderate,0.67
1444883947356311552,0,0,0,0,non-depressed,0.663
1444884516296921088,0,0,3,0,non-depressed,1
1444884582730506240,0,0,0,0,non-depressed,0.686
1444885004807507968,0,0,1,0,non-depressed,1
1444886033238274048,0,0,0,0,non-depressed,1
1444886177962545152,0,0,1,2,moderate,0.682
1444887121186082816,0,0,2,2,moderate,0.655
